seqno,name,filename,domainname,date,time
349,新北市政府衛生局,109年4月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B44%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
350,新北市政府衛生局,109年4月(聯合分工動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B44%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
351,新北市政府衛生局,109年5月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B45%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
352,新北市政府衛生局,109年6月(本局例行性檢驗蛋品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B46%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E8%9B%8B%E5%93%81%E3%80%91.pdf,20230731,153030
353,新北市政府衛生局,109年7月(後市場重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B47%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
354,新北市政府衛生局,109年7月(聯合分工食用油)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B47%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E9%A3%9F%E7%94%A8%E6%B2%B9%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
355,新北市政府衛生局,109年6月(本局鹼粽第2波)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B46%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E9%B9%BC%E7%B2%BD%E7%AC%AC2%E6%B3%A2%E6%8A%BD%E9%A9%97%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
356,新北市政府衛生局,109年7月(本局即食滷味)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B47%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E5%8D%B3%E9%A3%9F%E6%BB%B7%E5%91%B3%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
357,新北市政府衛生局,109年7月(本局包裝即食涼拌豆腐)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B47%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E5%8C%85%E8%A3%9D%E5%8D%B3%E9%A3%9F%E6%B6%BC%E6%8B%8C%E8%B1%86%E8%85%90%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
358,新北市政府衛生局,109年7月(聯合分工膠錠食品塑化劑)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B47%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E8%86%A0%E9%8C%A0%E9%A3%9F%E5%93%81%E5%A1%91%E5%8C%96%E5%8A%91%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
359,新北市政府衛生局,109年8月(後市場重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B48%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
360,新北市政府衛生局,109年8月(本局麵條.包子.饅頭)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B48%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E9%BA%B5%E6%A2%9D.%E5%8C%85%E5%AD%90.%E9%A5%85%E9%A0%AD%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
361,新北市政府衛生局,109年8月(本局豆腐.豆干.豆皮)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B48%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E8%B1%86%E8%85%90.%E8%B1%86%E5%B9%B2.%E8%B1%86%E7%9A%AE%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
362,新北市政府衛生局,109年8月(本局麵條)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B48%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E9%BA%B5%E6%A2%9D%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
363,新北市政府衛生局,109年8月(飲冰品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B48%E6%9C%88%E3%80%90%E9%A3%B2%E5%86%B0%E5%93%81%E6%8A%BD%E9%A9%97%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
364,新北市政府衛生局,109年8月(中元節應景食品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B48%E6%9C%88%E3%80%90%E4%B8%AD%E5%85%83%E7%AF%80%E6%87%89%E6%99%AF%E9%A3%9F%E5%93%81%E6%8A%BD%E9%A9%97%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
365,新北市政府衛生局,109年8月(本局紙製品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B48%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E7%B4%99%E8%A3%BD%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
366,新北市政府衛生局,109年9月(聯合分工蛋類)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E8%9B%8B%E9%A1%9E%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
367,新北市政府衛生局,109年9月(聯合分工生鮮香菇)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E7%94%9F%E9%AE%AE%E9%A6%99%E8%8F%87%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
368,新北市政府衛生局,109年9月(後市場農藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
369,新北市政府衛生局,109年9月(後市場重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
370,新北市政府衛生局,109年6月(聯合分工動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B46%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
371,新北市政府衛生局,109年6月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B46%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
372,新北市政府衛生局,109年6月(後市場農藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B46%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E3%80%91.pdf,20230731,153030
373,新北市政府衛生局,109年7月(聯合分工動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B47%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
374,新北市政府衛生局,109年7月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B47%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
375,新北市政府衛生局,109年7月(本局例行性檢驗豬肉及文蛤)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B47%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E8%B1%AC%E8%82%89%E5%8F%8A%E6%96%87%E8%9B%A4%E3%80%91.pdf,20230731,153030
376,新北市政府衛生局,109年7月(後市場農藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B47%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E3%80%91.pdf,20230731,153030
377,新北市政府衛生局,109年9月(後市場真菌毒素)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E7%9C%9F%E8%8F%8C%E6%AF%92%E7%B4%A0%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
378,新北市政府衛生局,109年9月(中秋節應景食品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E4%B8%AD%E7%A7%8B%E7%AF%80%E6%87%89%E6%99%AF%E9%A3%9F%E5%93%81%E6%8A%BD%E9%A9%97%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
379,新北市政府衛生局,109年9月(本局水血)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%B0%B4%E8%A1%80%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
380,新北市政府衛生局,109年9月(本局豆漿)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E8%B1%86%E6%BC%BF%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
381,新北市政府衛生局,109年9月(本局八仙果)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E5%85%AB%E4%BB%99%E6%9E%9C%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
382,新北市政府衛生局,109年9月(聯合分工包裝飲用水)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E5%8C%85%E8%A3%9D%E9%A3%B2%E7%94%A8%E6%B0%B4%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
383,新北市政府衛生局,109年9月(本局火鍋料)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E7%81%AB%E9%8D%8B%E6%96%99%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
384,新北市政府衛生局,109年9月(本局涼麵)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%B6%BC%E9%BA%B5%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
385,新北市政府衛生局,109年9月(聯合分工動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
386,新北市政府衛生局,109年9月(本局鵝肉)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E9%B5%9D%E8%82%89%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
387,新北市政府衛生局,109年9月(本局豆腐)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E8%B1%86%E8%85%90%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
388,新北市政府衛生局,109年9月(本局加強抽驗禽畜肉及內臟)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E5%8A%A0%E5%BC%B7%E6%8A%BD%E9%A9%97-%E7%A6%BD%E7%95%9C%E8%82%89%E5%8F%8A%E5%85%A7%E8%87%9F%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
389,新北市政府衛生局,109年10月(聯合分工甲醛三聚氰胺為合成原料之塑膠類)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B410%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E7%94%B2%E9%86%9B-%E4%B8%89%E8%81%9A%E6%B0%B0%E8%83%BA%E7%82%BA%E5%90%88%E6%88%90%E5%8E%9F%E6%96%99%E4%B9%8B%E5%A1%91%E8%86%A0%E9%A1%9E%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
390,新北市政府衛生局,109年10月(本局沙拉)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B410%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%B2%99%E6%8B%89%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
391,新北市政府衛生局,109年10月(本局加水站)抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=7946,20230731,153030
392,新北市政府衛生局,109年10月(後市場農藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B411%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
393,新北市政府衛生局,109年10月(本局調味豆乾)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E8%AA%BF%E5%91%B3%E8%B1%86%E4%B9%BE%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
394,新北市政府衛生局,109年10月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B410%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
395,新北市政府衛生局,109年10月(聯合分工麵包糕餅)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B410%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E9%BA%B5%E5%8C%85%E7%B3%95%E9%A4%85%E3%80%91.pdf,20230731,153030
396,新北市政府衛生局,109年11月(本局紙製品)抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=7973,20230731,153030
397,新北市政府衛生局,109年11月(聯合分工包裝飲用水)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B411%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E5%8C%85%E8%A3%9D%E9%A3%B2%E7%94%A8%E6%B0%B4%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
398,新北市政府衛生局,109年10月(本局紅魷魚片.黃橄欖)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B410%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E7%B4%85%E9%AD%B7%E9%AD%9A%E7%89%87.%E9%BB%83%E6%A9%84%E6%AC%96%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
399,新北市政府衛生局,109年11月(聯合分工花生製品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B411%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E8%8A%B1%E7%94%9F%E8%A3%BD%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
400,新北市政府衛生局,109年11月(後市場農藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B411%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
401,新北市政府衛生局,109年10月(聯合分工豆干.豆皮.油豆腐)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B410%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E8%B1%86%E5%B9%B2%E3%80%81%E8%B1%86%E7%9A%AE%E3%80%81%E6%B2%B9%E8%B1%86%E8%85%90%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
402,新北市政府衛生局,109年11月(聯合分工水產品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B411%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E6%B0%B4%E7%94%A2%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
403,新北市政府衛生局,109年10月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B410%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
404,新北市政府衛生局,109年11月(後市場重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B411%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
405,新北市政府衛生局,109年11月(本局濾掛式咖啡)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B411%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%BF%BE%E6%8E%9B%E5%BC%8F%E5%92%96%E5%95%A1%E3%80%91.pdf,20230731,153030
406,新北市政府衛生局,109年11月(聯合分工五穀)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B411%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E4%BA%94%E7%A9%80%E3%80%91.pdf,20230731,153030
407,新北市政府衛生局,109年11月(本局釣蝦場)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B411%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E9%87%A3%E8%9D%A6%E5%A0%B4%E3%80%91.pdf,20230731,153030
408,新北市政府衛生局,109年12月(本局蔥抓餅皮)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B412%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E8%94%A5%E6%8A%93%E9%A4%85%E7%9A%AE%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
409,新北市政府衛生局,109年12月(本局塑膠類食品容器具)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B412%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E5%A1%91%E8%86%A0%E9%A1%9E%E9%A3%9F%E5%93%81%E5%AE%B9%E5%99%A8%E5%85%B7%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
410,新北市政府衛生局,109年12月(本局例行液蛋)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B412%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C-%E6%B6%B2%E8%9B%8B%E3%80%91.pdf,20230731,153030
411,新北市政府衛生局,109年11月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B411%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
412,新北市政府衛生局,109年12月(冬至應景食品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=8065,20230731,153030
413,新北市政府衛生局,109年11月(本局進口豬肉及其製品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/111%E5%B9%B411%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
414,新北市政府衛生局,109年12月(本局鍋貼水餃)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B412%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E9%8D%8B%E8%B2%BC%E6%B0%B4%E9%A4%83%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
415,新北市政府衛生局,109年12月(後市場農藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B412%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
416,新北市政府衛生局,110年1月(本局刈包)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/110%E5%B9%B41%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E5%88%88%E5%8C%85%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
417,新北市政府衛生局,110年1月(本局關東煮)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/110%E5%B9%B41%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E9%97%9C%E6%9D%B1%E7%85%AE%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
418,新北市政府衛生局,114年1月【後市場-動物用藥】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13742,,
419,新北市政府衛生局,114年3月【本局-嬰兒奶粉】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13760,,
420,新北市政府衛生局,114年3月【聯合分工-辛香料】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13761,,
421,新北市政府衛生局,114年4月【後市場-農藥】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13762,,
422,新北市政府衛生局,114年4月【本局-嬰幼兒副食品】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13763,,
423,新北市政府衛生局,114年4月【本局-母親節蛋糕】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13778,,
424,新北市政府衛生局,114年5月【端午節應景食品抽驗】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13819,,
425,新北市政府衛生局,114年4月【聯合分工-醃製蔬菜】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13835,,
426,新北市政府衛生局,114年3月、4月【本局-乳製品】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14066,,
427,新北市政府衛生局,114年5月【本局-豆漿】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13836,,
428,新北市政府衛生局,114年5月【本局-金針】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13837,,
429,新北市政府衛生局,114年5月【本局-鹼粽】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13838,,
430,新北市政府衛生局,114年5月【後市場-農藥】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13875,,
431,新北市政府衛生局,114年5月【聯合分工-重金屬】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14067,,
432,新北市政府衛生局,114年5月【本局-餐車熟食小吃】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14068,,
433,新北市政府衛生局,【114年茶葉及花草茶抽驗專案】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13876,,
434,新北市政府衛生局,114年6月【本局-八仙果】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13952,,
435,新北市政府衛生局,114年6月【本局-澱粉類製品】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13954,,
436,新北市政府衛生局,114年6月【本局-飲料】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=13953,,
437,新北市政府衛生局,114年6月【後市場-農藥】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14000,,
438,新北市政府衛生局,114年6月【本局-餐車熟食小吃】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14069,,
439,新北市政府衛生局,114年6月【聯合分工-食用油脂】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14070,,
440,新北市政府衛生局,114年6月【聯合分工-米麵製品】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14034,,
441,新北市政府衛生局,114年6月【聯合分工-穀類】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14071,,
442,新北市政府衛生局,114年6月【本局-邦克列酸】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14072,,
443,新北市政府衛生局,"114年7月【 夏季飲冰品 】抽驗名冊",https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14011,,
444,新北市政府衛生局,114年7月【本局-邦克列酸】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14073,,
445,新北市政府衛生局,114年7月【聯合分工-溴酸鹽】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14074,,
446,新北市政府衛生局,114年7月【後市場-農藥】抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=14094,,
