year,months,organ,kind,number,numofpeople
106,8,新北市永和分局,勸導,221,221
106,8,新北市三重分局,勸導,147,147
106,8,新北市新莊分局,勸導,139,139
106,8,新北市土城分局,勸導,64,64
106,8,新北市新店分局,勸導,207,207
106,8,新北市蘆洲分局,勸導,48,48
106,8,新北市三峽分局,勸導,102,102
106,8,新北市樹林分局,勸導,171,171
106,8,新北市汐止分局,勸導,6,6
106,8,新北市淡水分局,勸導,9,9
106,8,新北市瑞芳分局,勸導,25,25
106,8,新北市金山分局,勸導,4,4
106,9,新北市政府警察局,總計,3410,3410
106,9,新北市板橋分局,總計,597,597
106,9,新北市海山分局,總計,109,109
106,9,新北市中和分局,總計,405,405
106,9,新北市永和分局,總計,367,367
106,9,新北市三重分局,總計,276,276
106,9,新北市新莊分局,總計,290,290
106,9,新北市土城分局,總計,158,158
106,9,新北市新店分局,總計,368,368
106,9,新北市蘆洲分局,總計,217,217
106,9,新北市三峽分局,總計,187,187
106,9,新北市樹林分局,總計,195,195
106,9,新北市汐止分局,總計,87,87
106,9,新北市淡水分局,總計,106,106
106,9,新北市瑞芳分局,總計,33,33
106,9,新北市金山分局,總計,15,15
106,9,新北市政府警察局,罰鍰,1927,1927
106,9,新北市板橋分局,罰鍰,302,302
106,9,新北市海山分局,罰鍰,91,91
106,9,新北市中和分局,罰鍰,116,116
106,9,新北市永和分局,罰鍰,197,197
106,9,新北市三重分局,罰鍰,236,236
106,9,新北市新莊分局,罰鍰,207,207
106,9,新北市土城分局,罰鍰,106,106
106,9,新北市新店分局,罰鍰,182,182
106,9,新北市蘆洲分局,罰鍰,179,179
106,9,新北市三峽分局,罰鍰,85,85
106,9,新北市樹林分局,罰鍰,28,28
106,9,新北市汐止分局,罰鍰,83,83
106,9,新北市淡水分局,罰鍰,100,100
106,9,新北市瑞芳分局,罰鍰,8,8
106,9,新北市金山分局,罰鍰,7,7
106,9,新北市政府警察局,没入攤架,0,0
106,9,新北市板橋分局,没入攤架,0,0
106,9,新北市海山分局,没入攤架,0,0
106,9,新北市中和分局,没入攤架,0,0
106,9,新北市永和分局,没入攤架,0,0
106,9,新北市三重分局,没入攤架,0,0
106,9,新北市新莊分局,没入攤架,0,0
106,9,新北市土城分局,没入攤架,0,0
106,9,新北市新店分局,没入攤架,0,0
106,9,新北市蘆洲分局,没入攤架,0,0
106,9,新北市三峽分局,没入攤架,0,0
106,9,新北市樹林分局,没入攤架,0,0
106,9,新北市汐止分局,没入攤架,0,0
106,9,新北市淡水分局,没入攤架,0,0
106,9,新北市瑞芳分局,没入攤架,0,0
106,9,新北市金山分局,没入攤架,0,0
106,9,新北市政府警察局,拆除攤架,0,0
106,9,新北市板橋分局,拆除攤架,0,0
106,9,新北市海山分局,拆除攤架,0,0
106,9,新北市中和分局,拆除攤架,0,0
106,9,新北市永和分局,拆除攤架,0,0
106,9,新北市三重分局,拆除攤架,0,0
106,9,新北市新莊分局,拆除攤架,0,0
106,9,新北市土城分局,拆除攤架,0,0
106,9,新北市新店分局,拆除攤架,0,0
106,9,新北市蘆洲分局,拆除攤架,0,0
106,9,新北市三峽分局,拆除攤架,0,0
106,9,新北市樹林分局,拆除攤架,0,0
106,9,新北市汐止分局,拆除攤架,0,0
106,9,新北市淡水分局,拆除攤架,0,0
106,9,新北市瑞芳分局,拆除攤架,0,0
106,9,新北市金山分局,拆除攤架,0,0
106,9,新北市政府警察局,勸導,1483,1483
106,9,新北市板橋分局,勸導,295,295
106,9,新北市海山分局,勸導,18,18
106,9,新北市中和分局,勸導,289,289
106,9,新北市永和分局,勸導,170,170
106,9,新北市三重分局,勸導,40,40
106,9,新北市新莊分局,勸導,83,83
106,9,新北市土城分局,勸導,52,52
106,9,新北市新店分局,勸導,186,186
106,9,新北市蘆洲分局,勸導,38,38
106,9,新北市三峽分局,勸導,102,102
106,9,新北市樹林分局,勸導,167,167
106,9,新北市汐止分局,勸導,4,4
106,9,新北市淡水分局,勸導,6,6
106,9,新北市瑞芳分局,勸導,25,25
106,9,新北市金山分局,勸導,8,8
106,10,新北市政府警察局,總計,2916,2916
106,10,新北市板橋分局,總計,603,603
106,10,新北市海山分局,總計,76,76
106,10,新北市中和分局,總計,363,363
106,10,新北市永和分局,總計,277,277
106,10,新北市三重分局,總計,236,236
106,10,新北市新莊分局,總計,215,215
106,10,新北市土城分局,總計,171,171
106,10,新北市新店分局,總計,261,261
106,10,新北市蘆洲分局,總計,188,188
106,10,新北市三峽分局,總計,155,155
106,10,新北市樹林分局,總計,171,171
106,10,新北市汐止分局,總計,76,76
106,10,新北市淡水分局,總計,99,99
106,10,新北市瑞芳分局,總計,19,19
106,10,新北市金山分局,總計,6,6
106,10,新北市政府警察局,罰鍰,1513,1513
106,10,新北市板橋分局,罰鍰,306,306
106,10,新北市海山分局,罰鍰,64,64
106,10,新北市中和分局,罰鍰,86,86
106,10,新北市永和分局,罰鍰,122,122
106,10,新北市三重分局,罰鍰,160,160
106,10,新北市新莊分局,罰鍰,131,131
106,10,新北市土城分局,罰鍰,120,120
106,10,新北市新店分局,罰鍰,118,118
106,10,新北市蘆洲分局,罰鍰,161,161
106,10,新北市三峽分局,罰鍰,56,56
106,10,新北市樹林分局,罰鍰,15,15
106,10,新北市汐止分局,罰鍰,74,74
106,10,新北市淡水分局,罰鍰,96,96
106,10,新北市瑞芳分局,罰鍰,3,3
106,10,新北市金山分局,罰鍰,1,1
106,10,新北市政府警察局,没入攤架,29,29
106,10,新北市板橋分局,没入攤架,0,0
106,10,新北市海山分局,没入攤架,0,0
106,10,新北市中和分局,没入攤架,0,0
106,10,新北市永和分局,没入攤架,0,0
106,10,新北市三重分局,没入攤架,29,29
106,10,新北市新莊分局,没入攤架,0,0
106,10,新北市土城分局,没入攤架,0,0
106,10,新北市新店分局,没入攤架,0,0
106,10,新北市蘆洲分局,没入攤架,0,0
106,10,新北市三峽分局,没入攤架,0,0
106,10,新北市樹林分局,没入攤架,0,0
106,10,新北市汐止分局,没入攤架,0,0
106,10,新北市淡水分局,没入攤架,0,0
106,10,新北市瑞芳分局,没入攤架,0,0
106,10,新北市金山分局,没入攤架,0,0
106,10,新北市政府警察局,拆除攤架,24,24
106,10,新北市板橋分局,拆除攤架,0,0
106,10,新北市海山分局,拆除攤架,0,0
106,10,新北市中和分局,拆除攤架,0,0
106,10,新北市永和分局,拆除攤架,0,0
106,10,新北市三重分局,拆除攤架,24,24
106,10,新北市新莊分局,拆除攤架,0,0
106,10,新北市土城分局,拆除攤架,0,0
106,10,新北市新店分局,拆除攤架,0,0
106,10,新北市蘆洲分局,拆除攤架,0,0
106,10,新北市三峽分局,拆除攤架,0,0
106,10,新北市樹林分局,拆除攤架,0,0
106,10,新北市汐止分局,拆除攤架,0,0
106,10,新北市淡水分局,拆除攤架,0,0
106,10,新北市瑞芳分局,拆除攤架,0,0
106,10,新北市金山分局,拆除攤架,0,0
106,10,新北市政府警察局,勸導,1350,1350
106,10,新北市板橋分局,勸導,297,297
106,10,新北市海山分局,勸導,12,12
106,10,新北市中和分局,勸導,277,277
106,10,新北市永和分局,勸導,155,155
106,10,新北市三重分局,勸導,23,23
106,10,新北市新莊分局,勸導,84,84
106,10,新北市土城分局,勸導,51,51
106,10,新北市新店分局,勸導,143,143
106,10,新北市蘆洲分局,勸導,27,27
106,10,新北市三峽分局,勸導,99,99
106,10,新北市樹林分局,勸導,156,156
106,10,新北市汐止分局,勸導,2,2
106,10,新北市淡水分局,勸導,3,3
106,10,新北市瑞芳分局,勸導,16,16
106,10,新北市金山分局,勸導,5,5
106,11,新北市政府警察局,總計,3469,3469
106,11,新北市板橋分局,總計,602,602
106,11,新北市海山分局,總計,121,121
106,11,新北市中和分局,總計,523,523
106,11,新北市永和分局,總計,362,362
106,11,新北市三重分局,總計,273,273
106,11,新北市新莊分局,總計,248,248
106,11,新北市土城分局,總計,167,167
106,11,新北市新店分局,總計,311,311
106,11,新北市蘆洲分局,總計,250,250
106,11,新北市三峽分局,總計,189,189
106,11,新北市樹林分局,總計,216,216
106,11,新北市汐止分局,總計,69,69
106,11,新北市淡水分局,總計,90,90
106,11,新北市瑞芳分局,總計,42,42
106,11,新北市金山分局,總計,6,6
106,11,新北市政府警察局,罰鍰,2036,2036
106,11,新北市板橋分局,罰鍰,306,306
106,11,新北市海山分局,罰鍰,107,107
106,11,新北市中和分局,罰鍰,249,249
106,11,新北市永和分局,罰鍰,257,257
106,11,新北市三重分局,罰鍰,252,252
106,11,新北市新莊分局,罰鍰,128,128
106,11,新北市土城分局,罰鍰,105,105
106,11,新北市新店分局,罰鍰,158,158
106,11,新北市蘆洲分局,罰鍰,172,172
106,11,新北市三峽分局,罰鍰,90,90
106,11,新北市樹林分局,罰鍰,44,44
106,11,新北市汐止分局,罰鍰,59,59
106,11,新北市淡水分局,罰鍰,89,89
106,11,新北市瑞芳分局,罰鍰,20,20
106,11,新北市金山分局,罰鍰,0,0
106,11,新北市政府警察局,没入攤架,0,0
106,11,新北市板橋分局,没入攤架,0,0
106,11,新北市海山分局,没入攤架,0,0
106,11,新北市中和分局,没入攤架,0,0
106,11,新北市永和分局,没入攤架,0,0
106,11,新北市三重分局,没入攤架,0,0
106,11,新北市新莊分局,没入攤架,0,0
106,11,新北市土城分局,没入攤架,0,0
106,11,新北市新店分局,没入攤架,0,0
106,11,新北市蘆洲分局,没入攤架,0,0
106,11,新北市三峽分局,没入攤架,0,0
106,11,新北市樹林分局,没入攤架,0,0
106,11,新北市汐止分局,没入攤架,0,0
106,11,新北市淡水分局,没入攤架,0,0
106,11,新北市瑞芳分局,没入攤架,0,0
106,11,新北市金山分局,没入攤架,0,0
106,11,新北市政府警察局,拆除攤架,1,1
106,11,新北市板橋分局,拆除攤架,0,0
106,11,新北市海山分局,拆除攤架,0,0
106,11,新北市中和分局,拆除攤架,0,0
106,11,新北市永和分局,拆除攤架,0,0
106,11,新北市三重分局,拆除攤架,1,1
106,11,新北市新莊分局,拆除攤架,0,0
106,11,新北市土城分局,拆除攤架,0,0
106,11,新北市新店分局,拆除攤架,0,0
106,11,新北市蘆洲分局,拆除攤架,0,0
106,11,新北市三峽分局,拆除攤架,0,0
106,11,新北市樹林分局,拆除攤架,0,0
106,11,新北市汐止分局,拆除攤架,0,0
106,11,新北市淡水分局,拆除攤架,0,0
106,11,新北市瑞芳分局,拆除攤架,0,0
106,11,新北市金山分局,拆除攤架,0,0
106,11,新北市政府警察局,勸導,1432,1432
106,11,新北市板橋分局,勸導,296,296
106,11,新北市海山分局,勸導,14,14
106,11,新北市中和分局,勸導,274,274
106,11,新北市永和分局,勸導,105,105
106,11,新北市三重分局,勸導,20,20
106,11,新北市新莊分局,勸導,120,120
106,11,新北市土城分局,勸導,62,62
106,11,新北市新店分局,勸導,153,153
106,11,新北市蘆洲分局,勸導,78,78
106,11,新北市三峽分局,勸導,99,99
106,11,新北市樹林分局,勸導,172,172
106,11,新北市汐止分局,勸導,10,10
106,11,新北市淡水分局,勸導,1,1
106,11,新北市瑞芳分局,勸導,22,22
106,11,新北市金山分局,勸導,6,6
106,12,新北市政府警察局,總計,3238,3238
106,12,新北市板橋分局,總計,611,611
106,12,新北市海山分局,總計,269,269
106,12,新北市中和分局,總計,256,256
106,12,新北市永和分局,總計,320,320
106,12,新北市三重分局,總計,261,261
106,12,新北市新莊分局,總計,273,273
106,12,新北市土城分局,總計,154,154
106,12,新北市新店分局,總計,322,322
106,12,新北市蘆洲分局,總計,206,206
106,12,新北市三峽分局,總計,123,123
106,12,新北市樹林分局,總計,261,261
106,12,新北市汐止分局,總計,55,55
106,12,新北市淡水分局,總計,82,82
106,12,新北市瑞芳分局,總計,40,40
106,12,新北市金山分局,總計,5,5
106,12,新北市政府警察局,罰鍰,1995,1995
106,12,新北市板橋分局,罰鍰,309,309
106,12,新北市海山分局,罰鍰,255,255
106,12,新北市中和分局,罰鍰,171,171
106,12,新北市永和分局,罰鍰,233,233
106,12,新北市三重分局,罰鍰,242,242
106,12,新北市新莊分局,罰鍰,167,167
106,12,新北市土城分局,罰鍰,103,103
106,12,新北市新店分局,罰鍰,142,142
106,12,新北市蘆洲分局,罰鍰,138,138
106,12,新北市三峽分局,罰鍰,25,25
106,12,新北市樹林分局,罰鍰,73,73
106,12,新北市汐止分局,罰鍰,41,41
106,12,新北市淡水分局,罰鍰,81,81
106,12,新北市瑞芳分局,罰鍰,15,15
106,12,新北市金山分局,罰鍰,0,0
106,12,新北市政府警察局,没入攤架,0,0
106,12,新北市板橋分局,没入攤架,0,0
106,12,新北市海山分局,没入攤架,0,0
106,12,新北市中和分局,没入攤架,0,0
106,12,新北市永和分局,没入攤架,0,0
106,12,新北市三重分局,没入攤架,0,0
106,12,新北市新莊分局,没入攤架,0,0
106,12,新北市土城分局,没入攤架,0,0
106,12,新北市新店分局,没入攤架,0,0
106,12,新北市蘆洲分局,没入攤架,0,0
106,12,新北市三峽分局,没入攤架,0,0
106,12,新北市樹林分局,没入攤架,0,0
106,12,新北市汐止分局,没入攤架,0,0
106,12,新北市淡水分局,没入攤架,0,0
106,12,新北市瑞芳分局,没入攤架,0,0
106,12,新北市金山分局,没入攤架,0,0
106,12,新北市政府警察局,拆除攤架,1,1
106,12,新北市板橋分局,拆除攤架,0,0
106,12,新北市海山分局,拆除攤架,0,0
106,12,新北市中和分局,拆除攤架,0,0
106,12,新北市永和分局,拆除攤架,0,0
106,12,新北市三重分局,拆除攤架,1,1
106,12,新北市新莊分局,拆除攤架,0,0
106,12,新北市土城分局,拆除攤架,0,0
106,12,新北市新店分局,拆除攤架,0,0
106,12,新北市蘆洲分局,拆除攤架,0,0
106,12,新北市三峽分局,拆除攤架,0,0
106,12,新北市樹林分局,拆除攤架,0,0
106,12,新北市汐止分局,拆除攤架,0,0
106,12,新北市淡水分局,拆除攤架,0,0
106,12,新北市瑞芳分局,拆除攤架,0,0
106,12,新北市金山分局,拆除攤架,0,0
106,12,新北市政府警察局,勸導,1242,1242
106,12,新北市板橋分局,勸導,302,302
106,12,新北市海山分局,勸導,14,14
106,12,新北市中和分局,勸導,85,85
106,12,新北市永和分局,勸導,87,87
106,12,新北市三重分局,勸導,18,18
106,12,新北市新莊分局,勸導,106,106
106,12,新北市土城分局,勸導,51,51
106,12,新北市新店分局,勸導,180,180
106,12,新北市蘆洲分局,勸導,68,68
106,12,新北市三峽分局,勸導,98,98
106,12,新北市樹林分局,勸導,188,188
106,12,新北市汐止分局,勸導,14,14
106,12,新北市淡水分局,勸導,1,1
106,12,新北市瑞芳分局,勸導,25,25
106,12,新北市金山分局,勸導,5,5
107,1,總　　　計,總計,3559,3559
107,1,板橋分局,總計,585,585
107,1,海山分局,總計,120,120
107,1,中和分局,總計,478,478
107,1,永和分局,總計,260,260
107,1,三重分局,總計,257,257
107,1,新莊分局,總計,166,166
107,1,土城分局,總計,247,247
107,1,新店分局,總計,116,116
107,1,蘆洲分局,總計,249,249
107,1,三峽分局,總計,258,258
107,1,樹林分局,總計,240,240
107,1,汐止分局,總計,114,114
107,1,淡水分局,總計,407,407
107,1,瑞芳分局,總計,56,56
107,1,金山分局,總計,6,6
107,1,林口分局,總計,0,0
107,1,總　　　計,罰鍰,2175,2175
107,1,板橋分局,罰鍰,299,299
107,1,海山分局,罰鍰,108,108
107,1,中和分局,罰鍰,216,216
107,1,永和分局,罰鍰,172,172
107,1,三重分局,罰鍰,257,257
107,1,新莊分局,罰鍰,115,115
107,1,土城分局,罰鍰,161,161
107,1,新店分局,罰鍰,18,18
107,1,蘆洲分局,罰鍰,169,169
107,1,三峽分局,罰鍰,75,75
107,1,樹林分局,罰鍰,239,239
107,1,汐止分局,罰鍰,110,110
107,1,淡水分局,罰鍰,202,202
107,1,瑞芳分局,罰鍰,34,34
107,1,金山分局,罰鍰,0,0
107,1,林口分局,罰鍰,0,0
107,1,總　　　計,没入攤架,0,0
107,1,板橋分局,没入攤架,0,0
107,1,海山分局,没入攤架,0,0
107,1,中和分局,没入攤架,0,0
107,1,永和分局,没入攤架,0,0
107,1,三重分局,没入攤架,0,0
107,1,新莊分局,没入攤架,0,0
107,1,土城分局,没入攤架,0,0
107,1,新店分局,没入攤架,0,0
107,1,蘆洲分局,没入攤架,0,0
107,1,三峽分局,没入攤架,0,0
107,1,樹林分局,没入攤架,0,0
107,1,汐止分局,没入攤架,0,0
107,1,淡水分局,没入攤架,0,0
107,1,瑞芳分局,没入攤架,0,0
107,1,金山分局,没入攤架,0,0
107,1,林口分局,没入攤架,0,0
107,1,總　　　計,拆除攤架,0,0
107,1,板橋分局,拆除攤架,0,0
107,1,海山分局,拆除攤架,0,0
107,1,中和分局,拆除攤架,0,0
107,1,永和分局,拆除攤架,0,0
107,1,三重分局,拆除攤架,0,0
107,1,新莊分局,拆除攤架,0,0
107,1,土城分局,拆除攤架,0,0
107,1,新店分局,拆除攤架,0,0
107,1,蘆洲分局,拆除攤架,0,0
107,1,三峽分局,拆除攤架,0,0
107,1,樹林分局,拆除攤架,0,0
107,1,汐止分局,拆除攤架,0,0
107,1,淡水分局,拆除攤架,0,0
107,1,瑞芳分局,拆除攤架,0,0
107,1,金山分局,拆除攤架,0,0
107,1,林口分局,拆除攤架,0,0
107,1,總　　　計,勸導,1384,1384
107,1,板橋分局,勸導,286,286
107,1,海山分局,勸導,12,12
107,1,中和分局,勸導,262,262
107,1,永和分局,勸導,88,88
107,1,三重分局,勸導,0,0
107,1,新莊分局,勸導,51,51
107,1,土城分局,勸導,86,86
107,1,新店分局,勸導,98,98
107,1,蘆洲分局,勸導,80,80
107,1,三峽分局,勸導,183,183
107,1,樹林分局,勸導,1,1
107,1,汐止分局,勸導,4,4
107,1,淡水分局,勸導,205,205
107,1,瑞芳分局,勸導,22,22
107,1,金山分局,勸導,6,6
107,1,林口分局,勸導,0,0
107,2,總　　　計,總計,2730,2730
107,2,板橋分局,總計,580,580
107,2,海山分局,總計,104,104
107,2,中和分局,總計,368,368
